#p0a p1a p2a is pol2 fit between 0-190 ADC ch 
#p0b p1b p2b p3b is pol3 fit between 190-500 ADC ch 
#p0c p1c p2c p3c is pol3 fit between 500-900 ADC ch 
#p0d p1d p2d p3d is pol3 fit between 900-1600 ADC ch 
#Layer Row Module Channel p0a p1a p2a p0b p1b p2b p3b p0c p1c p2c p3c p0d p1d p2d p3d   
0,0,3,0,3.01,0.971,0.0012,-291.36,4.54,-0.0133,0.0000205,-1888.78,23.02,-0.0655,0.0000640,38729.66,-146.38,0.160,-0.0000337
0,0,3,1,0.06,1.000,0.0007,-282.60,4.23,-0.0118,0.0000173,-2625.90,25.30,-0.0656,0.0000596,55658.48,-179.86,0.177,-0.0000359
0,0,3,2,2.10,1.043,0.0012,-334.52,5.09,-0.0154,0.0000244,1700.19,4.20,-0.0345,0.0000501,33266.08,-131.65,0.151,-0.0000314
0,0,3,3,0.91,1.044,0.0009,-300.48,4.57,-0.0133,0.0000209,857.46,8.92,-0.0420,0.0000520,55814.24,-187.55,0.193,-0.0000424
0,0,3,4,1.98,1.002,0.0010,-276.50,4.32,-0.0124,0.0000192,-6959.18,45.55,-0.0978,0.0000786,60437.53,-198.68,0.201,-0.0000440
0,0,3,5,2.83,0.979,0.0010,-352.06,5.07,-0.0148,0.0000213,-6035.86,42.11,-0.0937,0.0000765,40964.50,-147.74,0.156,-0.0000312
0,0,3,6,0.68,1.014,0.0011,-359.05,5.21,-0.0155,0.0000231,5464.36,-11.60,-0.0121,0.0000376,41564.38,-153.49,0.167,-0.0000356
0,0,3,7,1.12,1.083,0.0015,-550.88,7.19,-0.0222,0.0000338,4419.05,-10.76,-0.0086,0.0000387,26980.94,-120.08,0.149,-0.0000326
0,0,3,8,1.72,1.000,0.0014,-325.75,4.97,-0.0152,0.0000246,-1060.17,17.18,-0.0545,0.0000606,9407.51,-67.54,0.094,-0.0000145
0,0,3,9,3.26,0.939,0.0010,-305.36,4.45,-0.0124,0.0000176,-9440.00,57.60,-0.1159,0.0000852,69937.97,-221.54,0.216,-0.0000475
0,0,3,10,1.94,1.016,0.0014,-498.20,6.73,-0.0209,0.0000305,6637.58,-18.16,-0.0015,0.0000346,54323.28,-191.10,0.206,-0.0000479
0,0,3,11,0.94,0.956,0.0011,-263.72,4.20,-0.0123,0.0000196,-50.83,13.71,-0.0498,0.0000551,77947.05,-243.83,0.239,-0.0000549
0,0,3,12,3.83,1.035,0.0016,-442.88,6.31,-0.0199,0.0000312,2283.00,0.74,-0.0287,0.0000497,46654.91,-170.75,0.192,-0.0000447
0,0,3,13,4.57,1.102,0.0017,-562.33,7.46,-0.0234,0.0000370,-11575.31,64.93,-0.1268,0.0001018,29415.11,-124.48,0.154,-0.0000339
0,0,3,14,0.11,0.983,0.0011,-192.63,3.43,-0.0095,0.0000158,-6986.12,46.58,-0.1009,0.0000806,54139.37,-182.73,0.187,-0.0000400
0,0,3,15,2.52,0.970,0.0011,-341.91,4.93,-0.0143,0.0000207,-2901.43,26.95,-0.0694,0.0000635,43777.93,-150.97,0.155,-0.0000303
0,0,3,16,5.48,0.982,0.0021,-735.63,9.18,-0.0289,0.0000413,7764.05,-23.89,0.0079,0.0000328,12092.00,-80.25,0.115,-0.0000229
0,0,3,17,0.80,1.015,0.0010,-309.26,4.66,-0.0137,0.0000214,-811.55,15.98,-0.0516,0.0000563,39057.52,-141.64,0.152,-0.0000304
0,0,3,18,1.88,1.016,0.0012,-416.11,5.80,-0.0174,0.0000253,-658.60,15.99,-0.0531,0.0000580,23336.63,-105.14,0.125,-0.0000239
0,0,3,19,0.83,1.037,0.0009,-283.20,4.35,-0.0125,0.0000196,1378.77,6.89,-0.0392,0.0000499,55723.77,-186.29,0.190,-0.0000413
0,0,3,20,3.01,0.985,0.0014,-357.81,5.27,-0.0159,0.0000245,-6056.88,40.94,-0.0913,0.0000782,64084.34,-211.66,0.218,-0.0000499
0,0,3,21,2.33,0.976,0.0009,-244.09,3.93,-0.0110,0.0000165,-15203.69,85.15,-0.1592,0.0001078,49543.76,-168.64,0.171,-0.0000349
0,0,3,22,1.67,1.021,0.0015,-513.90,6.88,-0.0212,0.0000312,9076.23,-30.64,0.0194,0.0000238,26395.60,-116.94,0.142,-0.0000303
0,0,3,23,0.37,1.083,0.0011,-396.90,5.74,-0.0177,0.0000275,6855.77,-20.73,0.0049,0.0000305,36433.88,-142.49,0.163,-0.0000355
0,0,3,24,0.65,1.004,0.0011,-337.32,4.97,-0.0148,0.0000227,-1570.88,20.03,-0.0587,0.0000604,-3837.54,-33.73,0.062,-0.0000055
0,0,3,25,2.77,0.951,0.0009,-247.99,3.85,-0.0103,0.0000153,-11209.56,64.75,-0.1245,0.0000876,60273.35,-195.47,0.192,-0.0000409
0,0,3,26,0.90,1.015,0.0008,-253.43,4.03,-0.0114,0.0000172,-7377.51,48.48,-0.1030,0.0000798,76000.46,-237.10,0.230,-0.0000517
0,0,3,27,1.71,0.960,0.0013,-297.92,4.56,-0.0135,0.0000211,1353.87,7.46,-0.0412,0.0000522,73216.73,-233.01,0.232,-0.0000534
0,0,3,28,2.30,1.024,0.0009,-304.02,4.62,-0.0134,0.0000203,-6983.74,46.00,-0.0990,0.0000793,55304.72,-188.00,0.194,-0.0000429
0,0,3,29,3.68,1.008,0.0009,-266.40,4.23,-0.0122,0.0000189,-5438.62,37.60,-0.0837,0.0000698,49689.77,-167.99,0.171,-0.0000355
0,0,3,30,0.45,0.967,0.0011,-226.90,3.77,-0.0106,0.0000170,-3849.47,31.36,-0.0764,0.0000676,46067.77,-160.36,0.166,-0.0000342
0,0,3,31,1.82,1.016,0.0012,-314.07,4.85,-0.0146,0.0000232,-787.49,16.62,-0.0543,0.0000594,25586.36,-109.61,0.129,-0.0000246
0,0,4,0,4.47,0.990,0.0014,-337.43,5.10,-0.0152,0.0000232,-1519.49,21.12,-0.0628,0.0000641,38616.91,-148.85,0.166,-0.0000358
0,0,4,1,1.70,1.054,0.0009,-278.85,4.38,-0.0126,0.0000196,-5539.43,39.49,-0.0897,0.0000757,42015.90,-149.89,0.159,-0.0000321
0,0,4,2,1.31,0.978,0.0011,-325.58,4.66,-0.0129,0.0000182,-11897.59,69.34,-0.1345,0.0000952,58171.64,-192.33,0.193,-0.0000414
0,0,4,3,1.50,1.051,0.0009,-255.82,4.10,-0.0115,0.0000179,-6249.58,43.45,-0.0965,0.0000786,74569.96,-235.29,0.231,-0.0000521
0,0,4,4,2.23,1.013,0.0012,-356.99,5.20,-0.0153,0.0000225,-8236.71,52.24,-0.1097,0.0000861,71868.89,-231.16,0.231,-0.0000529
0,0,4,5,5.43,0.952,0.0014,-329.82,4.93,-0.0144,0.0000212,-6930.89,46.60,-0.1015,0.0000817,35511.42,-135.65,0.148,-0.0000292
0,0,4,6,-0.40,1.062,0.0015,-493.14,6.74,-0.0208,0.0000311,9159.51,-30.09,0.0163,0.0000273,31885.00,-133.60,0.159,-0.0000348
0,0,4,7,-0.48,1.065,0.0011,-289.78,4.59,-0.0135,0.0000215,-3815.55,31.68,-0.0788,0.0000720,48872.01,-173.42,0.185,-0.0000409
0,0,4,8,2.95,1.029,0.0016,-511.07,6.93,-0.0215,0.0000323,7485.59,-23.13,0.0067,0.0000324,10580.60,-73.63,0.104,-0.0000176
0,0,4,9,5.15,0.943,0.0013,-320.83,4.68,-0.0131,0.0000192,-10503.19,62.87,-0.1254,0.0000923,70365.73,-227.18,0.226,-0.0000514
0,0,4,10,1.55,0.948,0.0013,-336.06,4.82,-0.0137,0.0000198,-11130.39,66.71,-0.1326,0.0000965,72843.84,-234.70,0.233,-0.0000537
0,0,4,11,1.43,0.966,0.0011,-304.33,4.48,-0.0125,0.0000179,-10621.40,63.07,-0.1240,0.0000891,57776.37,-196.88,0.200,-0.0000441
0,0,4,12,2.46,0.980,0.0010,-189.35,3.37,-0.0090,0.0000149,-14465.12,81.45,-0.1538,0.0001062,70583.39,-226.11,0.224,-0.0000505
0,0,4,13,2.85,1.017,0.0013,-372.79,5.40,-0.0162,0.0000249,-3182.31,27.05,-0.0695,0.0000674,65140.48,-213.24,0.218,-0.0000497
0,0,4,14,2.24,0.959,0.0017,-556.35,7.26,-0.0221,0.0000309,1993.66,3.65,-0.0350,0.0000510,54285.92,-186.34,0.197,-0.0000441
0,0,4,15,1.65,0.983,0.0012,-376.86,5.37,-0.0158,0.0000226,-7444.92,48.65,-0.1041,0.0000826,39284.82,-144.02,0.154,-0.0000308
0,0,4,16,3.26,0.998,0.0012,-249.53,4.10,-0.0116,0.0000180,-16003.08,88.92,-0.1660,0.0001133,41717.39,-155.74,0.168,-0.0000355
0,0,4,17,1.14,1.057,0.0008,-265.84,4.20,-0.0118,0.0000182,-7423.07,48.09,-0.1020,0.0000804,47038.74,-161.52,0.166,-0.0000336
0,0,4,18,3.26,0.957,0.0012,-363.50,5.06,-0.0142,0.0000200,-8133.70,51.93,-0.1086,0.0000834,60051.36,-197.72,0.198,-0.0000428
0,0,4,19,1.17,1.084,0.0009,-320.63,4.81,-0.0139,0.0000210,-2216.93,24.45,-0.0676,0.0000652,73840.70,-234.98,0.233,-0.0000532
0,0,4,20,2.79,0.960,0.0012,-284.36,4.35,-0.0122,0.0000181,-7268.97,46.70,-0.0983,0.0000768,84254.49,-257.38,0.246,-0.0000556
0,0,4,21,6.10,0.967,0.0014,-304.38,4.77,-0.0142,0.0000222,675.27,9.69,-0.0432,0.0000529,31368.13,-124.18,0.139,-0.0000270
0,0,4,22,-1.41,1.033,0.0010,-346.22,5.03,-0.0146,0.0000216,-3598.43,30.43,-0.0757,0.0000684,47891.52,-171.02,0.181,-0.0000393
0,0,4,23,-1.67,1.063,0.0013,-332.98,5.09,-0.0155,0.0000249,4891.38,-11.33,-0.0096,0.0000370,49751.54,-177.21,0.192,-0.0000433
0,0,4,24,1.27,1.007,0.0011,-340.09,4.97,-0.0145,0.0000217,-4866.52,35.93,-0.0835,0.0000722,3370.76,-53.77,0.079,-0.0000101
0,0,4,25,4.52,0.972,0.0012,-297.97,4.45,-0.0124,0.0000184,-10683.15,63.17,-0.1248,0.0000914,63305.36,-207.36,0.208,-0.0000462
0,0,4,26,1.07,0.953,0.0012,-322.77,4.64,-0.0130,0.0000186,-12109.16,70.82,-0.1375,0.0000973,83293.01,-259.40,0.251,-0.0000582
0,0,4,27,1.89,0.957,0.0011,-284.91,4.31,-0.0121,0.0000180,-8368.81,52.67,-0.1084,0.0000818,72850.30,-227.90,0.221,-0.0000490
